BARCODE,ARR_DESIGN,EXP_ID,GROUP_ID,INDIVIDUAL_ID,ORGAN,MATERIAL_ID,COMPOUND_NAME,COMPOUND_ABBREVIATION,COMPOUND_NO,SPECIES,EXP_TEST_TYPE,SINGLE_REPEAT_TYPE,SEX_TYPE,STRAIN_TYPE,ADMINISTRATION_ROUTE_TYPE,ANIMAL_AGE(week),SACRIFICE_PERIOD,DOSE,DOSE_UNIT,DOSE_LEVEL
003017265029,Rat230_2,0466,16,2,Liver,A,tiopronin,TIO,00104,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,1000,mg/kg,High
003017265030,Rat230_2,0466,16,4,Liver,A,tiopronin,TIO,00104,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,1000,mg/kg,High
003017266001,Rat230_2,0466,16,5,Liver,C,tiopronin,TIO,00104,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,1000,mg/kg,High
003017263020,Rat230_2,0467,01,3,Liver,A,tiopronin,TIO,00104,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,0,mg/kg,Control
003017263021,Rat230_2,0467,01,4,Liver,A,tiopronin,TIO,00104,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,0,mg/kg,Control
003017263022,Rat230_2,0467,01,5,Liver,A,tiopronin,TIO,00104,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,0,mg/kg,Control
003017264002,Rat230_2,0467,02,2,Liver,A,tiopronin,TIO,00104,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,0,mg/kg,Control
003017264003,Rat230_2,0467,02,3,Liver,A,tiopronin,TIO,00104,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,0,mg/kg,Control
003017264004,Rat230_2,0467,02,5,Liver,A,tiopronin,TIO,00104,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,0,mg/kg,Control
003017260015,Rat230_2,0467,03,1,Liver,A,tiopronin,TIO,00104,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,0,mg/kg,Control
003017284016,Rat230_2,0467,03,4,Liver,A,tiopronin,TIO,00104,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,0,mg/kg,Control
003017260017,Rat230_2,0467,03,5,Liver,A,tiopronin,TIO,00104,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,0,mg/kg,Control
003017260027,Rat230_2,0467,04,1,Liver,A,tiopronin,TIO,00104,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,0,mg/kg,Control
003017260028,Rat230_2,0467,04,2,Liver,A,tiopronin,TIO,00104,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,0,mg/kg,Control
003017260029,Rat230_2,0467,04,4,Liver,A,tiopronin,TIO,00104,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,0,mg/kg,Control
003017263023,Rat230_2,0467,05,3,Liver,A,tiopronin,TIO,00104,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,100,mg/kg,Low
003017263024,Rat230_2,0467,05,4,Liver,A,tiopronin,TIO,00104,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,100,mg/kg,Low
003017263025,Rat230_2,0467,05,5,Liver,A,tiopronin,TIO,00104,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,100,mg/kg,Low
003017264005,Rat230_2,0467,06,1,Liver,A,tiopronin,TIO,00104,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,100,mg/kg,Low
003017264006,Rat230_2,0467,06,3,Liver,A,tiopronin,TIO,00104,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,100,mg/kg,Low
003017264007,Rat230_2,0467,06,4,Liver,B,tiopronin,TIO,00104,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,100,mg/kg,Low
003017260018,Rat230_2,0467,07,1,Liver,A,tiopronin,TIO,00104,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,100,mg/kg,Low
003017260019,Rat230_2,0467,07,3,Liver,A,tiopronin,TIO,00104,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,100,mg/kg,Low
003017260020,Rat230_2,0467,07,4,Liver,A,tiopronin,TIO,00104,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,100,mg/kg,Low
003017260030,Rat230_2,0467,08,2,Liver,A,tiopronin,TIO,00104,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,100,mg/kg,Low
003017261001,Rat230_2,0467,08,3,Liver,A,tiopronin,TIO,00104,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,100,mg/kg,Low
003017261002,Rat230_2,0467,08,5,Liver,A,tiopronin,TIO,00104,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,100,mg/kg,Low
003017263026,Rat230_2,0467,09,1,Liver,A,tiopronin,TIO,00104,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,300,mg/kg,Middle
003017263027,Rat230_2,0467,09,2,Liver,A,tiopronin,TIO,00104,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,300,mg/kg,Middle
003017263028,Rat230_2,0467,09,4,Liver,A,tiopronin,TIO,00104,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,300,mg/kg,Middle
003017264008,Rat230_2,0467,10,1,Liver,A,tiopronin,TIO,00104,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,300,mg/kg,Middle
003017264009,Rat230_2,0467,10,2,Liver,A,tiopronin,TIO,00104,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,300,mg/kg,Middle
003017264010,Rat230_2,0467,10,4,Liver,A,tiopronin,TIO,00104,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,300,mg/kg,Middle
003017260021,Rat230_2,0467,11,1,Liver,A,tiopronin,TIO,00104,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,300,mg/kg,Middle
003017260022,Rat230_2,0467,11,3,Liver,A,tiopronin,TIO,00104,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,300,mg/kg,Middle
003017260023,Rat230_2,0467,11,4,Liver,A,tiopronin,TIO,00104,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,300,mg/kg,Middle
003017261003,Rat230_2,0467,12,1,Liver,A,tiopronin,TIO,00104,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,300,mg/kg,Middle
003017261004,Rat230_2,0467,12,4,Liver,A,tiopronin,TIO,00104,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,300,mg/kg,Middle
003017261005,Rat230_2,0467,12,5,Liver,B,tiopronin,TIO,00104,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,300,mg/kg,Middle
003017263029,Rat230_2,0467,13,2,Liver,A,tiopronin,TIO,00104,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,1000,mg/kg,High
003017263030,Rat230_2,0467,13,3,Liver,A,tiopronin,TIO,00104,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,1000,mg/kg,High
003017264001,Rat230_2,0467,13,5,Liver,C,tiopronin,TIO,00104,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,1000,mg/kg,High
003017264011,Rat230_2,0467,14,1,Liver,A,tiopronin,TIO,00104,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,1000,mg/kg,High
003017264012,Rat230_2,0467,14,2,Liver,A,tiopronin,TIO,00104,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,1000,mg/kg,High
003017264013,Rat230_2,0467,14,3,Liver,A,tiopronin,TIO,00104,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,1000,mg/kg,High
003017284017,Rat230_2,0467,15,2,Liver,A,tiopronin,TIO,00104,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,1000,mg/kg,High
003017260025,Rat230_2,0467,15,3,Liver,A,tiopronin,TIO,00104,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,1000,mg/kg,High
003017260026,Rat230_2,0467,15,5,Liver,A,tiopronin,TIO,00104,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,1000,mg/kg,High
003017261006,Rat230_2,0467,16,2,Liver,A,tiopronin,TIO,00104,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,1000,mg/kg,High
003017261007,Rat230_2,0467,16,4,Liver,A,tiopronin,TIO,00104,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,1000,mg/kg,High
003017284018,Rat230_2,0467,16,5,Liver,A,tiopronin,TIO,00104,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,1000,mg/kg,High
003017427015,Rat230_2,0480,01,2,Liver,A,phalloidin,PHA,00A11,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,3 hr,0,mg/kg,Control
003017427016,Rat230_2,0480,01,3,Liver,A,phalloidin,PHA,00A11,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,3 hr,0,mg/kg,Control
003017427017,Rat230_2,0480,01,5,Liver,A,phalloidin,PHA,00A11,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,3 hr,0,mg/kg,Control
003017427021,Rat230_2,0480,02,2,Liver,A,phalloidin,PHA,00A11,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,6 hr,0,mg/kg,Control
003017427022,Rat230_2,0480,02,3,Liver,A,phalloidin,PHA,00A11,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,6 hr,0,mg/kg,Control
003017427023,Rat230_2,0480,02,5,Liver,B,phalloidin,PHA,00A11,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,6 hr,0,mg/kg,Control
003017427027,Rat230_2,0480,03,3,Liver,A,phalloidin,PHA,00A11,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,9 hr,0,mg/kg,Control
003017427028,Rat230_2,0480,03,4,Liver,A,phalloidin,PHA,00A11,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,9 hr,0,mg/kg,Control
003017427029,Rat230_2,0480,03,5,Liver,A,phalloidin,PHA,00A11,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,9 hr,0,mg/kg,Control
003017428003,Rat230_2,0480,04,1,Liver,A,phalloidin,PHA,00A11,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,24 hr,0,mg/kg,Control
003017428004,Rat230_2,0480,04,4,Liver,A,phalloidin,PHA,00A11,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,24 hr,0,mg/kg,Control
003017428005,Rat230_2,0480,04,5,Liver,A,phalloidin,PHA,00A11,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,24 hr,0,mg/kg,Control
003017427018,Rat230_2,0480,05,2,Liver,C,phalloidin,PHA,00A11,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,3 hr,1,mg/kg,High
003017427019,Rat230_2,0480,05,3,Liver,A,phalloidin,PHA,00A11,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,3 hr,1,mg/kg,High
003017427020,Rat230_2,0480,05,4,Liver,A,phalloidin,PHA,00A11,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,3 hr,1,mg/kg,High
003017427024,Rat230_2,0480,06,1,Liver,A,phalloidin,PHA,00A11,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,6 hr,1,mg/kg,High
003017427025,Rat230_2,0480,06,2,Liver,B,phalloidin,PHA,00A11,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,6 hr,1,mg/kg,High
003017427026,Rat230_2,0480,06,5,Liver,A,phalloidin,PHA,00A11,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,6 hr,1,mg/kg,High
003017427030,Rat230_2,0480,07,1,Liver,A,phalloidin,PHA,00A11,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,9 hr,1,mg/kg,High
003017428001,Rat230_2,0480,07,2,Liver,A,phalloidin,PHA,00A11,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,9 hr,1,mg/kg,High
003017428002,Rat230_2,0480,07,3,Liver,B,phalloidin,PHA,00A11,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,9 hr,1,mg/kg,High
003017428006,Rat230_2,0480,08,1,Liver,A,phalloidin,PHA,00A11,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,24 hr,1,mg/kg,High
003017428007,Rat230_2,0480,08,2,Liver,B,phalloidin,PHA,00A11,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,24 hr,1,mg/kg,High
003017428008,Rat230_2,0480,08,5,Liver,A,phalloidin,PHA,00A11,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,24 hr,1,mg/kg,High
003017231014,Rat230_2,0481,01,1,Liver,A,phalloidin,PHA,00A11,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,4 day,0,mg/kg,Control
003017231015,Rat230_2,0481,01,2,Liver,B,phalloidin,PHA,00A11,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,4 day,0,mg/kg,Control
003017231016,Rat230_2,0481,01,4,Liver,A,phalloidin,PHA,00A11,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,4 day,0,mg/kg,Control
003017231020,Rat230_2,0481,02,1,Liver,A,phalloidin,PHA,00A11,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,8 day,0,mg/kg,Control
003017231021,Rat230_2,0481,02,2,Liver,A,phalloidin,PHA,00A11,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,8 day,0,mg/kg,Control
003017231022,Rat230_2,0481,02,3,Liver,B,phalloidin,PHA,00A11,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,8 day,0,mg/kg,Control
003017231017,Rat230_2,0481,03,1,Liver,A,phalloidin,PHA,00A11,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,4 day,1,mg/kg,High
003017231018,Rat230_2,0481,03,2,Liver,B,phalloidin,PHA,00A11,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,4 day,1,mg/kg,High
003017231019,Rat230_2,0481,03,5,Liver,C,phalloidin,PHA,00A11,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,4 day,1,mg/kg,High
003017231023,Rat230_2,0481,04,1,Liver,C,phalloidin,PHA,00A11,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,8 day,1,mg/kg,High
003017231024,Rat230_2,0481,04,2,Liver,B,phalloidin,PHA,00A11,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,8 day,1,mg/kg,High
003017231025,Rat230_2,0481,04,4,Liver,A,phalloidin,PHA,00A11,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intraperitoneal injection,6,8 day,1,mg/kg,High
003017262026,Rat230_2,0489,01,1,Liver,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,0,mg/kg,Control
003017782018,Rat230_2,0489,01,1,Kidney,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,0,mg/kg,Control
003017262027,Rat230_2,0489,01,3,Liver,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,0,mg/kg,Control
003017782019,Rat230_2,0489,01,3,Kidney,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,0,mg/kg,Control
003017262028,Rat230_2,0489,01,4,Liver,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,0,mg/kg,Control
003017782020,Rat230_2,0489,01,4,Kidney,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,0,mg/kg,Control
003017263008,Rat230_2,0489,02,2,Liver,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,0,mg/kg,Control
003017782030,Rat230_2,0489,02,2,Kidney,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,0,mg/kg,Control
003017263009,Rat230_2,0489,02,3,Liver,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,0,mg/kg,Control
003017783001,Rat230_2,0489,02,3,Kidney,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,0,mg/kg,Control
003017263010,Rat230_2,0489,02,4,Liver,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,0,mg/kg,Control
003017783002,Rat230_2,0489,02,4,Kidney,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,0,mg/kg,Control
003017262003,Rat230_2,0489,03,2,Liver,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,0,mg/kg,Control
003017784030,Rat230_2,0489,03,2,Kidney,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,0,mg/kg,Control
003017262004,Rat230_2,0489,03,4,Liver,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,0,mg/kg,Control
003017785001,Rat230_2,0489,03,4,Kidney,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,0,mg/kg,Control
003017296020,Rat230_2,0489,03,5,Liver,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,0,mg/kg,Control
003017785002,Rat230_2,0489,03,5,Kidney,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,0,mg/kg,Control
003017262014,Rat230_2,0489,04,1,Liver,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,0,mg/kg,Control
003017785012,Rat230_2,0489,04,1,Kidney,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,0,mg/kg,Control
003017262015,Rat230_2,0489,04,2,Liver,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,0,mg/kg,Control
003017785013,Rat230_2,0489,04,2,Kidney,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,0,mg/kg,Control
003017262016,Rat230_2,0489,04,4,Liver,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,0,mg/kg,Control
003017785014,Rat230_2,0489,04,4,Kidney,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,0,mg/kg,Control
003017262029,Rat230_2,0489,05,2,Liver,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,60,mg/kg,Low
003017782021,Rat230_2,0489,05,2,Kidney,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,60,mg/kg,Low
003017262030,Rat230_2,0489,05,3,Liver,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,60,mg/kg,Low
003017782022,Rat230_2,0489,05,3,Kidney,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,60,mg/kg,Low
003017263001,Rat230_2,0489,05,4,Liver,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,60,mg/kg,Low
003017782023,Rat230_2,0489,05,4,Kidney,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,60,mg/kg,Low
003017263011,Rat230_2,0489,06,2,Liver,B,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,60,mg/kg,Low
003017783003,Rat230_2,0489,06,2,Kidney,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,60,mg/kg,Low
003017263012,Rat230_2,0489,06,3,Liver,C,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,60,mg/kg,Low
003017783004,Rat230_2,0489,06,3,Kidney,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,60,mg/kg,Low
003017263013,Rat230_2,0489,06,5,Liver,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,60,mg/kg,Low
003017783005,Rat230_2,0489,06,5,Kidney,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,60,mg/kg,Low
003017262005,Rat230_2,0489,07,2,Liver,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,60,mg/kg,Low
003017785003,Rat230_2,0489,07,2,Kidney,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,60,mg/kg,Low
003017262006,Rat230_2,0489,07,4,Liver,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,60,mg/kg,Low
003017785004,Rat230_2,0489,07,4,Kidney,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,60,mg/kg,Low
003017296021,Rat230_2,0489,07,5,Liver,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,60,mg/kg,Low
003017785005,Rat230_2,0489,07,5,Kidney,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,60,mg/kg,Low
003017262017,Rat230_2,0489,08,1,Liver,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,60,mg/kg,Low
003017785015,Rat230_2,0489,08,1,Kidney,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,60,mg/kg,Low
003017262018,Rat230_2,0489,08,3,Liver,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,60,mg/kg,Low
003017785016,Rat230_2,0489,08,3,Kidney,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,60,mg/kg,Low
003017262019,Rat230_2,0489,08,4,Liver,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,60,mg/kg,Low
003017785017,Rat230_2,0489,08,4,Kidney,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,60,mg/kg,Low
003017263002,Rat230_2,0489,09,1,Liver,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,200,mg/kg,Middle
003017782024,Rat230_2,0489,09,1,Kidney,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,200,mg/kg,Middle
003017263003,Rat230_2,0489,09,2,Liver,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,200,mg/kg,Middle
003017782025,Rat230_2,0489,09,2,Kidney,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,200,mg/kg,Middle
003017263004,Rat230_2,0489,09,3,Liver,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,200,mg/kg,Middle
003017782026,Rat230_2,0489,09,3,Kidney,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,200,mg/kg,Middle
003017263014,Rat230_2,0489,10,1,Liver,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,200,mg/kg,Middle
003017783006,Rat230_2,0489,10,1,Kidney,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,200,mg/kg,Middle
003017263015,Rat230_2,0489,10,3,Liver,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,200,mg/kg,Middle
003017783007,Rat230_2,0489,10,3,Kidney,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,200,mg/kg,Middle
003017263016,Rat230_2,0489,10,4,Liver,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,200,mg/kg,Middle
003017783008,Rat230_2,0489,10,5,Kidney,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,200,mg/kg,Middle
003017296022,Rat230_2,0489,11,1,Liver,A,acetazolamide,ACZ,00108,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,200,mg/kg,Middle
